AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-7084,2444,32,5236,-2739,5420,-2532,-9494,-1224,5081,4681,-4331,-1592,-1260,6954,-384,-264,-5372,5.05,323,1630,6.1
-5622,2908,-444,4233,-2275,4406,-2960,-8528,-1108,5312,5001,-4111,-2034,-1074,6412,-548,-144,-5432,5.08,362,1838,6.1
-7096,714,634,3549,-2447,3300,-4818,-8260,-946,6217,2869,-3281,-2180,-632,6126,-682,-73,-5542,5.05,386,1951,6.1
-4254,-1048,1476,3454,-4420,2108,-2758,-7406,-1842,6744,3536,-5024,-1776,50,6382,-700,15,-5778,5.08,386,1963,6.2
-1604,770,1902,3527,-3852,1278,-2344,-7028,-3192,7405,6597,-5202,-2028,-98,5270,-701,101,-6159,5.05,450,2272,6.2
-1110,506,1512,3111,-3390,250,-2970,-6178,-3654,9082,8267,-4545,-1578,-506,5390,-695,209,-6338,5.06,342,1732,6.2
-1000,-1116,-872,4126,-3666,-1697,-3610,-3514,-3866,9821,9639,-4054,-1750,-1004,4618,-756,344,-6705,5.07,455,2306,6.3
-886,-394,-1078,4846,-4098,-2292,-3872,-1806,-4402,9304,9646,-4063,-1700,-1340,4942,-791,366,-6959,5.05,396,2001,6.3
-658,1014,-920,4956,-4461,-2876,-3606,-1406,-3904,9325,9007,-4023,-1718,-1524,5036,-788,493,-7235,5.05,455,2297,6.4
-1358,2720,478,4320,-5064,-4202,-2936,-1782,-2198,9647,8971,-3448,-1334,-1778,5872,-729,442,-7711,5.07,455,2306,6.4
-1690,3988,396,3585,-5461,-4537,-2584,-1674,-1780,9882,8930,-3046,-1352,-1954,6622,-690,387,-8019,5.05,415,2100,6.4
-1872,5144,-516,2748,-5563,-4929,-1968,-2042,-924,11259,8500,-2714,-1594,-2060,6646,-658,215,-8277,5.07,352,1785,6.5
-3216,6846,-2302,2437,-5423,-5203,-1060,-2014,2298,13113,8884,-2374,-2284,-1828,7364,-675,82,-8650,5.08,401,2037,6.5
-4748,9626,-1734,2911,-5622,-4472,-1476,-2154,5462,13660,8890,-2120,-2866,-1192,7214,-720,111,-8712,5.06,323,1633,6.5
-5638,11064,-732,3485,-5714,-4058,-2060,-3282,9902,14494,8003,-2237,-2670,-94,7866,-765,-3,-8639,5.05,367,1853,6.6
