AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-1922,4018,13626,-874,-2121,58,-3118,-1688,9640,-1564,-1225,1621,-1946,-830,9238,15,435,525,5.07,401,2033,8.2
-2258,2214,14174,1077,-2930,509,-1706,-2332,8914,-836,-1833,1383,-1190,28,8796,61,424,393,5.07,411,2083,8.3
-1708,1306,13988,3125,-3635,744,1338,-1970,8480,-567,-1502,1145,-674,672,8474,202,284,227,5.07,406,2058,8.3
386,1792,10540,4389,-4367,1426,2906,-4586,11770,-1926,-2748,145,-476,984,7830,403,-3,228,5.07,401,2033,8.3
1686,1644,8672,3772,-4407,1941,2804,-7622,13332,-1835,-4137,-194,-804,958,7376,437,-82,406,5.07,406,2058,8.4
2026,2766,6348,2479,-4141,2505,3578,-9730,13014,-1341,-4381,-743,-1020,954,5968,518,-68,774,5.07,401,2033,8.4
1190,2378,5878,1720,-3874,2929,3224,-6358,11752,-1467,-3544,-551,-662,778,5970,576,-58,861,5.06,406,2054,8.4
884,1276,5550,1876,-3540,3321,2718,-3906,9956,-1362,-3757,-548,-422,294,5686,620,-145,949,5.06,401,2029,8.5
-220,1616,4310,2351,-3516,3786,2018,-2306,6054,-795,-5837,-1834,-452,-450,5174,593,-214,1123,5.07,406,2058,8.5
-18,2190,3354,1785,-3622,3961,2400,-2042,5584,-1146,-6052,-2872,-302,-724,4736,519,-248,1213,5.07,401,2033,8.5
-1046,1730,2120,565,-3830,3843,2452,-1350,6796,-1425,-5398,-3752,52,-790,4370,423,-287,1252,5.06,415,2104,8.6
964,1538,2726,-516,-4155,3636,1634,-2276,8602,-1293,-3648,-4864,-68,-1224,3700,255,-334,915,5.07,396,2008,8.6
2104,1376,2156,-1029,-3995,3329,508,-2702,9844,-1699,-4307,-4131,-356,-1612,3004,163,-324,631,5.06,411,2079,8.6
2136,248,82,-1265,-3239,2655,412,-1676,12540,-2222,-8452,-3759,-588,-2138,2452,73,-326,135,5.07,415,2108,8.7
2662,948,424,-952,-2937,2499,298,-3086,12062,-1703,-9344,-4084,-1008,-2226,2934,35,-309,-86,5.06,406,2054,8.7
1022,2498,2160,-889,-3618,2472,-1330,-3192,11652,-786,-8129,-4006,-1550,-2316,3624,-20,-301,-272,5.06,411,2079,8.8
2724,2648,3070,-2329,-3057,2340,-418,-3448,13798,66,-7720,-3760,-2098,-2002,7888,-133,23,-566,5.07,396,2008,8.8
3502,1222,1376,-2783,-2281,1681,1672,-5430,13630,1082,-8491,-3758,-1260,-2262,14244,-140,254,-729,5.06,406,2054,8.8
4334,-1222,852,-2329,-2008,820,3204,-5068,12114,828,-7108,-3129,-906,-2390,19122,-129,292,-780,5.06,411,2079,8.9
6914,-1978,896,944,-1809,-507,2308,-3184,9506,-922,-5249,-446,-3166,-1600,14458,-297,-604,-948,5.07,401,2033,8.9
7830,-1428,934,1503,-2282,-255,2576,-2218,8152,-2399,-7933,260,-3060,-1888,11044,-309,-568,-1065,5.06,411,2079,8.9
12424,-1104,-600,1872,-525,-559,5152,-1692,7468,-2926,-9008,1356,-3498,-1698,9730,-396,-107,-1108,5.07,396,2008,9.0
11324,1030,5452,2961,741,-844,8006,-166,3658,-6307,-2629,2406,-944,674,8676,-347,198,-851,5.07,401,2033,9.0
9344,5802,9654,3488,-478,-374,7810,-1062,2690,-6111,755,3649,106,1142,8034,-220,145,-742,5.07,411,2083,9.0
8340,7752,12080,3690,-69,-170,6520,-1968,5618,-5876,1892,4520,-36,278,7170,-147,10,-742,5.07,401,2033,9.1
2306,10164,11280,661,1591,-585,6936,-4114,7762,-2485,1363,3772,-920,-936,5326,-286,-94,-647,5.06,406,2054,9.1
-1258,6782,10440,346,2080,-1347,8926,-4568,758,1482,3424,2600,-1002,-990,4528,-384,-43,-622,5.06,406,2054,9.2
676,3762,9484,2064,1717,-1952,2924,-7128,2146,4757,3873,231,-976,-806,3864,-606,47,-611,5.07,396,2008,9.2
1280,2672,8390,2214,1536,-1778,2112,-4598,3044,5035,2503,186,-896,-348,3532,-677,100,-599,5.07,411,2083,9.2
1644,2368,6472,1217,2038,-1787,4462,-1648,1954,4383,3514,580,-738,-130,3274,-662,207,-635,5.06,406,2054,9.3
1020,3324,7346,-1104,2979,-2082,4838,2018,-5370,614,11572,1800,-52,-188,3412,-513,191,-677,5.06,406,2054,9.3
1206,3566,7736,-2546,3777,-2493,3324,482,-5688,-1073,13892,2941,340,-412,3402,-449,154,-721,5.06,415,2104,9.3
1020,2084,8634,-4131,4624,-2990,2190,-3896,-3310,1199,12754,4324,124,-394,3900,-353,48,-825,5.07,411,2083,9.4
274,2136,8818,-4294,4894,-2848,700,-4240,-2004,1966,10710,3118,-84,-84,4536,-269,-54,-767,5.06,406,2054,9.4
274,1548,8864,-3842,5092,-2796,-1626,-3660,310,2755,7411,1220,-208,286,5460,-191,-264,-664,5.06,411,2079,9.4
-258,1998,9576,-2394,4870,-2637,-446,-2012,4574,3648,4374,-109,-1472,508,6746,-152,-475,-506,5.07,401,2033,9.5
-782,2614,10484,-2141,4748,-2706,984,-964,6326,3402,7171,920,-2224,216,7158,-198,-396,-332,5.06,411,2079,9.5
-1168,3036,12010,-1729,4524,-2743,-1308,-1192,6514,4368,5929,2847,-2044,368,7512,-213,-249,-214,5.06,406,2054,9.5
212,3388,13776,-753,3879,-2767,270,2302,6504,3480,3416,2011,-1328,908,10858,-3,124,-155,5.07,396,2008,9.6
1378,3884,15004,-324,3288,-2647,1220,3962,5432,945,6141,2288,-1828,1448,13930,279,151,-63,5.06,411,2079,9.6
3238,6584,16466,299,1463,-2195,-1124,1338,5892,-1599,5689,2830,-3724,1646,15136,673,-112,159,5.07,401,2033,9.7
2178,6874,17554,899,723,-2023,-2564,-670,6946,-1611,3884,2558,-2810,1366,14160,523,-139,382,5.06,406,2054,9.7
1588,7524,18408,1372,-332,-1410,-1618,-1912,9320,-937,1635,2422,-1744,722,11112,313,-213,774,5.06,401,2029,9.7
3940,8424,16492,1701,-1331,68,-260,134,7400,-1819,3588,1152,-936,-564,8526,65,-60,1319,5.07,401,2033,9.8
5038,8794,14374,159,-1068,497,-54,-3586,7320,-899,3056,2588,-534,-742,8318,2,-14,1053,5.07,406,2058,9.8
6728,7724,9884,-1870,230,916,-440,-4482,8466,673,1912,1941,-198,-566,8036,48,-79,640,5.07,401,2033,9.8
4300,1704,7296,-2427,854,1665,910,-5756,13082,2134,67,1051,-586,164,7140,271,-19,367,5.07,411,2083,9.9
3204,-518,8496,-1033,152,1850,492,-3904,14680,1508,-633,1818,-986,816,6506,337,85,461,5.07,401,2033,9.9
1556,-492,9396,1905,-1340,2101,-476,-5928,14970,-2224,-1733,840,-1206,1282,5302,407,222,970,5.07,401,2033,10.0
1186,-186,8860,3740,-1863,1995,220,-6096,12736,-2854,-2259,-134,-962,1116,5064,448,250,1232,5.06,406,2054,10.0
66,982,7306,5939,-2327,2037,1442,-4902,9180,-2543,-2973,-904,-420,502,4592,540,244,1431,5.07,406,2058,10.0
-246,2228,5914,6239,-2576,2339,928,-4274,8798,-2212,-3966,-1296,-78,52,4530,563,212,1416,5.07,411,2083,10.1
-214,3544,4806,5651,-2725,2896,556,-3424,8446,-1737,-4906,-1953,252,-290,4296,580,167,1342,5.06,401,2029,10.1
-238,4468,3668,4311,-2257,3116,300,-1820,7962,-1120,-5364,-2693,496,-768,3806,559,13,1171,5.07,406,2058,10.1
674,5248,2786,2835,-2475,3298,532,-1876,7866,-1100,-5250,-3009,374,-916,3208,567,-71,1102,5.06,401,2029,10.2
-536,5020,3232,1315,-2361,3780,684,-2438,6874,-654,-5050,-2921,92,-1090,2940,538,-160,1075,5.07,425,2157,10.2
932,3324,3564,-597,-2324,4164,1462,-2120,5872,751,-5307,-3183,-658,-1712,2678,410,-293,1076,5.07,401,2033,10.2
888,2992,3578,-1320,-2522,4074,1474,-2284,6438,1312,-5589,-3303,-1320,-1958,3274,293,-204,1105,5.06,411,2079,10.3
