AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-5554,66,10298,2938,-313,512,344,2144,8674,-699,-3204,2743,-1986,702,8824,377,196,-50,5.07,327,1661,179.0
-986,1954,8138,7047,-4292,724,4610,-1162,12044,-1390,-2861,-618,-178,-2174,6358,8,-3,-486,5.08,459,2335,179.2
-1056,3204,8096,6580,-4714,687,4438,-1430,12652,-1841,-3598,104,-418,-1924,5460,-77,-31,-387,5.06,464,2351,179.2
-616,4420,6874,5145,-4976,1008,4516,-710,10790,-3938,-4008,-259,-770,-1374,3370,-235,-106,-397,5.05,396,2001,179.2
-926,4684,6676,4153,-5141,1355,3986,-644,9330,-4349,-4139,-724,-872,-1130,2860,-355,-63,-354,5.05,406,2050,179.3
532,6370,3918,398,-5565,3249,3610,1196,9606,-2188,-3546,-1792,-38,1094,4966,-142,386,-564,5.06,455,2302,179.4
-284,6364,2738,-2796,-5788,4274,4282,916,11114,-1999,-4667,-2072,308,532,5894,-38,55,-626,5.06,425,2153,179.4
-160,6822,3792,-4782,-5366,4036,4422,-176,10912,-1900,-5045,-2264,-98,236,5300,-29,-76,-644,5.06,342,1732,179.4
370,4712,3130,-6889,-5080,4230,3738,-1044,11216,-2207,-5041,-2431,-382,152,4888,-38,-179,-575,5.07,430,2182,179.5
-60,410,1964,-8727,-3895,3778,3406,-1510,12244,-2276,-5583,-2529,-1568,470,4714,-123,-192,-470,5.08,323,1640,179.5
230,-2648,1030,-8838,-4266,3460,3718,-1568,12938,-2026,-6475,-2175,-2644,866,6032,-175,-43,-476,5.08,455,2310,179.5
2158,-4522,488,-8051,-2194,3229,4516,-2528,12854,-1070,-7865,-1902,-3688,1156,9236,-239,169,-351,5.05,425,2149,179.6
1314,-2032,2752,-4667,-4918,2777,3974,-2442,10004,-196,-7836,-1149,-4504,2074,17424,-444,619,-30,5.08,440,2236,179.6
2334,-1520,2284,-2971,-6321,2455,2924,-3978,10640,69,-7882,-439,-3532,2354,16134,-149,506,-171,5.05,415,2100,179.7
3538,-1590,1398,-2015,-6268,1730,3530,-4092,10810,69,-7684,-144,-2638,248,11912,71,337,-246,5.06,337,1708,179.7
7498,-4386,1574,1858,-8542,-174,5254,-3160,7194,-1517,-4606,-1704,-1486,-666,9504,-137,409,-78,5.08,455,2310,179.7
10422,-3320,1428,4773,-7714,-306,4808,-2452,5514,-2455,-968,-948,-384,-122,9214,-277,184,59,5.08,386,1963,179.8
9852,256,1448,5786,-7551,-191,3740,-162,4426,-2397,-17,-112,-264,914,7962,-317,12,56,5.05,376,1902,179.8
13108,1640,82,4266,-1231,-273,3624,1556,2420,-3081,-1678,-418,-892,830,6300,-234,-108,-120,5.08,411,2087,179.8
10044,5718,4290,3218,-1674,-531,4288,2822,1298,-3802,-1296,-2929,-1310,694,5246,-180,-59,-149,5.07,455,2306,179.9
10600,8512,6842,229,-1727,380,3516,938,1134,-2995,2283,-236,-1624,684,4838,-111,27,-77,5.05,415,2100,179.9
7610,5656,7078,-6603,322,-6,1902,614,3026,-1399,2606,1647,-1188,664,4616,13,55,91,5.06,327,1658,179.9
6146,990,6030,-7168,858,-548,2320,-1936,3286,634,2466,1586,-832,374,4526,78,132,225,5.07,342,1736,180.0
5472,-1028,5650,-4291,1190,-864,2820,-3752,3442,3319,1549,964,-32,-20,4902,70,-120,519,5.07,332,1686,180.0
3060,324,5586,-3102,1507,-643,2706,-5312,3260,4585,1511,761,188,-312,4216,80,-165,564,5.05,337,1704,180.0
2430,166,4168,-149,4969,-888,4544,-2256,6416,3740,2855,833,-854,-592,2346,74,-511,283,5.06,435,2203,180.1
1938,-762,4462,26,6728,-988,4374,-790,5530,2175,987,-663,-1160,-484,2438,78,-392,194,5.06,455,2302,180.2
2644,-566,4990,-80,7387,-1097,5972,-3384,3468,1875,996,-582,-3486,-1510,3634,21,-323,406,5.07,386,1959,180.2
3498,3016,10886,302,7718,-3369,5930,-1854,2188,1693,5419,1288,-758,-3074,21208,-335,-748,-362,5.05,415,2100,180.3
4564,3520,12482,1271,6966,-3459,3862,3174,2976,1310,8924,1915,-3964,-72,8952,-114,-359,-95,5.05,376,1902,180.4
3784,3110,12260,1120,6917,-3370,2442,4242,3790,238,8777,3420,-3414,356,8568,-159,-8,229,5.07,362,1835,180.4
3588,2466,12382,931,6780,-3004,1350,2546,3636,-621,6988,1959,-1750,1226,7980,-118,241,440,5.08,459,2335,180.4
1822,3058,13158,789,6773,-2269,20,1204,5004,-1179,6891,1379,82,-1268,6924,-126,127,317,5.07,445,2256,180.5
132,3000,13084,564,6730,-1957,312,-222,6464,-1478,8430,1397,-86,-1930,6126,-225,-44,39,5.08,435,2211,180.5
-1598,2836,12994,394,6154,-1500,-2330,-1692,7540,-748,7529,1661,-972,-1864,4244,-207,-73,-369,5.06,425,2153,180.5
-1466,3008,12714,-311,5580,-1342,-788,-804,6928,-763,7716,1532,-1200,-1970,3838,-199,-58,-506,5.06,327,1658,180.6
-1256,2686,13342,-688,4851,-1096,-766,-2500,4522,-965,8622,1138,-1682,-2520,2784,-239,359,-649,5.05,391,1976,180.6
-68,3210,14812,-1354,3372,-753,-114,-3380,2570,-230,7219,924,-548,-1542,4322,-425,504,-738,5.06,323,1633,180.6
788,4014,14508,-1917,2287,-424,-688,-2640,2802,631,7274,835,38,-58,5014,-337,577,-921,5.08,445,2261,180.7
1840,4624,13904,-2784,1322,-8,-1816,-794,4560,1514,5456,-161,528,626,5642,-164,372,-957,5.05,415,2100,180.7
2996,4550,10304,-4601,599,645,-110,3068,9658,2735,3056,-1081,614,1050,5356,85,-51,-866,5.07,381,1934,180.7
2450,3462,8006,-4642,348,1046,-2,5012,12260,2651,1695,-1305,110,696,4578,78,-155,-729,5.07,352,1785,180.8
-386,-524,6406,-2490,-20,1404,516,4936,13752,1659,-59,-452,-756,384,3638,-73,-446,-284,5.08,386,1963,180.8
-1234,-2176,6958,-1064,-202,1329,666,1820,11800,1716,-965,-137,-1062,626,3536,-131,-619,16,5.07,455,2306,180.8
-1652,-1792,8186,662,-475,1147,682,-192,8544,2601,-1333,159,-1106,1056,4124,-124,-705,227,5.04,386,1948,180.9
192,1646,9900,1381,327,-47,778,2510,6770,3063,-1336,1825,-4204,1760,10376,216,-300,380,5.07,450,2281,180.9
-146,1288,11240,2033,-632,142,220,3916,6948,2126,-1126,2834,-5214,2126,19192,681,374,256,5.06,318,1609,180.9
-1940,1216,13222,4381,-1402,-59,-206,2734,6246,713,-1723,3607,-3056,484,16878,654,422,-351,5.06,435,2203,181.0
-4390,700,13464,5668,-1883,1,802,1160,7820,576,-2833,3354,-1542,1120,12738,534,-212,506,5.05,332,1680,181.0
