AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-11330,4594,14768,-4781,6324,-3868,1354,1182,150,-789,1618,-2592,-1074,26,6496,-101,114,204,5.08,381,1938,175.4
-11142,-438,17702,-2565,7456,-4726,1508,1904,664,59,1179,-1763,-1058,-240,6566,-98,109,110,5.07,401,2033,175.4
-14724,112,19750,-93,6162,-3073,1498,3412,1314,332,639,-714,-1220,-608,6696,-120,141,12,5.07,381,1934,175.4
-14342,3088,20398,2190,1665,-185,1488,4106,986,-395,-237,865,-1176,-1002,7232,-204,198,-235,5.09,293,1494,175.5
-13918,5448,19986,2324,-672,186,1476,2568,580,-402,-745,1665,-1264,-998,7302,-241,230,-370,5.05,288,1457,175.5
-13146,5832,19050,2000,-2267,941,670,1718,-46,-64,-1092,2525,-1538,-852,7758,-237,300,-442,5.03,489,2461,175.5
-11290,5802,17390,1450,-4452,1784,496,590,-650,76,-1594,4055,-1326,152,8774,-76,339,-485,5.09,303,1543,175.6
-9234,5948,15810,1167,-4515,2392,-190,-618,-314,73,-2012,5144,-1230,476,8688,49,334,-471,5.07,494,2504,175.6
-8466,6454,13412,709,-3775,3304,-1052,-4238,-538,-756,-2716,6682,-1578,322,7432,157,266,-294,5.06,371,1881,175.6
-8378,7212,11818,263,-3231,3337,-1054,-7226,-24,-1594,-2865,7456,-1812,164,7090,181,289,-178,5.06,415,2104,175.7
-9056,7876,9922,-1822,-6831,1178,-638,-11308,362,-1727,-2546,8192,-1964,64,6916,154,301,-29,5.05,342,1729,175.7
-6490,5534,6540,-2578,-7777,1453,2086,-18922,254,-839,-2735,6848,-1572,-92,7676,83,308,145,5.06,415,2104,175.8
-6242,5110,5780,-2664,-8073,1994,3784,-20064,-398,584,-3225,5648,-1130,-324,8480,96,182,78,5.05,371,1877,175.8
-4606,4590,4714,-2855,-7652,2253,5612,-16378,-2418,893,-3471,5118,-930,-444,8466,125,69,-2,5.08,503,2559,175.8
-3148,3474,3544,-2942,-7079,1922,1958,-12840,-124,2979,-695,5325,-1322,-570,7456,234,-59,-124,5.05,283,1433,175.8
-2436,2418,2724,-2849,-6946,1815,-296,-13892,-1828,5652,937,4286,-1368,-894,6730,225,-47,-208,5.08,474,2410,175.9
-1350,1468,1582,-2669,-7108,1793,-3482,-12750,-1064,5556,1729,4718,-1122,-1334,6438,132,-97,-214,5.08,406,2062,175.9
446,-506,-688,-1415,-6818,1690,-1422,-16494,1186,-2357,756,1143,-520,-492,6278,-87,-202,-60,5.08,474,2410,176.0
1732,-1792,-2682,-386,-6815,1746,384,-20634,472,-3594,684,-1629,-308,46,6708,-117,-350,49,5.07,391,1984,176.0
2994,-3000,-4868,574,-6610,1616,1782,-20174,198,-1088,1532,-1922,-238,122,7286,-112,-465,203,5.06,435,2203,176.0
4310,-5160,-8230,3608,-4678,1220,1812,-17870,-1072,1687,758,-3833,-624,-336,7864,-7,-480,328,5.08,503,2559,176.1
1970,-2620,-7378,4630,-3517,1389,1722,-17396,-1688,1893,312,-5128,-1070,-608,7894,95,-302,242,5.07,352,1785,176.1
-3530,2038,-5618,4188,-4025,757,758,-16144,-1876,1147,422,-6310,-1554,-1002,7694,173,-144,141,5.05,396,2001,176.1
-434,4682,-1360,2291,-1855,-2342,-362,-14260,-752,170,200,-6930,-2224,-1456,6584,97,187,96,5.06,425,2153,176.2
-1762,3230,-572,883,1397,-5197,-480,-12298,-46,130,154,-7417,-2192,-1438,6470,13,344,72,5.08,455,2310,176.2
-2980,1618,24,3512,5294,-6059,192,-8254,198,-1134,221,-7615,-1824,-990,6680,-63,543,-63,5.08,391,1988,176.3
-3252,2830,-434,3566,6863,-6649,614,-6974,-484,-1944,642,-7325,-1262,-466,7598,-57,503,-124,5.06,464,2351,176.3
-3360,3468,-122,2980,8583,-7405,878,-6084,-1036,-2129,1178,-7008,-972,58,8452,-10,461,-129,5.06,435,2203,176.3
-4128,3492,1162,1391,10121,-6200,866,-4874,-1092,-1506,2292,-6222,-856,732,8848,63,79,76,5.07,474,2405,176.4
-5384,3810,4004,-25,11800,-4616,1014,-4182,-718,-625,2784,-5677,-846,582,7854,43,-77,233,5.05,367,1853,176.4
