AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-7736,1598,2314,3780,-1380,-1160,3390,-4376,4798,-2745,459,-3092,-988,-128,7338,261,530,-2105,5.09,479,2439,3.7
-7862,1652,2544,4034,-1216,-1326,3928,-5254,2896,-1684,-7,-3286,-1000,-290,7370,382,557,-2302,5.07,259,1314,3.7
-7974,1648,2492,4408,-1138,-1524,4664,-5122,1096,-532,-898,-3530,-1418,-400,7030,494,628,-2473,5.04,459,2317,3.8
-7634,2630,1490,5259,-1199,-1563,6714,-4928,1924,-264,-2232,-4403,-1922,86,6482,606,859,-2590,5.05,479,2421,3.8
-7284,3176,982,5173,-1148,-1555,7510,-4516,2024,638,-2429,-4785,-1954,96,6090,572,931,-2502,5.08,459,2335,3.9
-7200,3688,774,4605,-1002,-1326,8276,-1926,376,1327,-2695,-5302,-1802,-454,6522,493,1000,-2256,5.05,308,1556,3.9
-7646,3946,816,4039,-861,-1232,8550,-592,-512,-128,-2303,-5798,-640,-964,7704,492,891,-2133,5.06,459,2326,3.9
-7906,4062,898,3371,-578,-1034,8868,-144,-706,-1510,-2156,-6543,-154,-1774,8136,486,811,-2181,5.07,362,1835,4.0
-8338,4132,784,1492,-504,-728,7892,-318,964,-2117,-2648,-7515,-210,-3114,8486,565,722,-2744,5.06,323,1633,4.0
-8074,4648,522,280,-253,-457,8008,368,1462,-1055,-2113,-7556,-526,-3298,7420,573,843,-3166,5.06,445,2252,4.0
-8128,4136,230,-618,-541,-515,2442,-868,5934,711,-4837,-11618,-640,-2924,7040,584,857,-3364,5.05,371,1877,4.1
-8442,3094,-80,-1152,-680,-313,5244,5238,2290,-1106,6757,-4039,-378,-2264,8196,617,653,-3550,5.09,440,2240,4.1
-8404,2518,-214,-933,-603,-90,5846,8028,2788,-1831,3032,-3228,-492,-2272,8654,619,509,-3668,5.07,538,2728,4.2
-8408,2644,-142,-567,-587,86,5060,11710,3648,-5765,3883,-5323,-584,-2670,8678,641,413,-3772,5.07,425,2157,4.2
-8432,2004,-120,518,-797,308,5398,8444,4852,-7006,2116,-2085,-418,-2718,7714,652,282,-4042,5.08,455,2310,4.2
-8668,1936,-182,1461,-903,525,4894,8470,4482,-7611,200,-970,-470,-2522,7362,710,259,-4130,5.08,303,1540,4.3
-8570,2288,-346,2703,-1075,744,4576,7016,3392,-9742,400,-408,-482,-2322,7672,791,34,-4220,5.05,323,1630,4.3
-8478,2330,-378,3141,-1187,869,4198,6882,4866,-9469,-1088,607,-732,-2282,7470,819,-56,-4282,5.09,450,2290,4.3
-8120,2488,-378,3500,-1265,1023,4538,7798,5120,-9697,-2489,1187,-628,-2272,7420,854,-113,-4366,5.08,474,2410,4.4
-7748,2528,-266,3891,-1404,1343,4432,7306,2552,-11157,-5234,388,-746,-2614,7068,884,-242,-4640,5.05,327,1655,4.4
-7528,2518,-212,3956,-1428,1532,4722,7036,622,-11739,-6179,296,-812,-2548,7152,892,-355,-4839,5.06,381,1930,4.4
-7508,2570,-228,3966,-1397,1700,4394,6290,-510,-12819,-6987,623,-768,-2574,7164,912,-393,-5050,5.08,455,2310,4.5
-7620,2538,-408,3930,-1444,1863,3708,2382,-1690,-14090,-7827,108,-694,-1894,7642,974,-509,-5334,5.09,484,2464,4.5
-7906,2332,-224,3921,-1488,1851,3048,2244,-1814,-11507,-8717,142,-920,-1414,7586,1048,-573,-5420,5.06,352,1782,4.5
-8064,2296,-416,4158,-1660,1804,2168,3074,-1770,-8222,-9335,698,-1338,-980,7248,1133,-581,-5462,5.08,489,2484,4.6
-8192,2578,-424,4317,-1749,1689,994,4040,-2666,-3461,-10695,3151,-1510,-738,6798,1180,-540,-5314,5.05,494,2495,4.6
-8196,2890,-536,4204,-1801,1538,184,4060,-3458,-2665,-11045,4498,-1600,-446,6616,1110,-489,-5038,5.06,376,1906,4.7
-8098,2678,-444,4268,-1883,1384,-900,2918,-3854,-2550,-11323,5933,-1726,-196,6384,1014,-389,-4690,5.05,352,1778,4.7
