AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-2944,3834,15368,-1549,-2720,247,-998,-2166,3908,464,4028,1433,846,-1122,7876,419,242,201,5.04,518,2613,133.6
-2346,2864,13610,-1695,-3401,410,-1688,-2642,5382,1847,3883,1877,364,-1006,6568,230,195,482,5.05,518,2618,133.7
-2202,2416,11876,-1642,-4031,562,874,-1390,5982,939,7668,1388,346,-810,4810,99,179,618,5.06,440,2227,133.7
-2606,2624,9124,-2003,-5104,581,-2172,-4460,6662,1954,7013,1750,604,-734,2924,0,102,576,5.09,440,2240,133.7
-2892,2388,7646,-2432,-5408,578,-2520,-3622,7456,1079,6596,2023,744,-732,2228,-25,113,454,5.04,396,1997,133.8
-2968,1096,4746,-2624,-5516,504,-830,-3060,8940,-1837,4525,2274,882,-192,1212,26,57,72,5.07,499,2529,133.8
-2486,992,3198,-2788,-5627,610,236,-4880,11050,-2066,3225,1890,730,-44,1062,107,-17,-233,5.09,357,1817,133.9
-1718,1352,2316,-3463,-5176,817,878,-5788,13358,-1656,2555,1843,474,-40,520,228,-23,-553,5.04,518,2613,133.9
-1840,684,1352,-5970,-4698,158,732,-6304,14608,-1561,1993,1826,328,-308,1420,394,-163,-1281,5.09,459,2340,133.9
-1836,-1242,-304,-5590,-4345,-776,552,-7162,15212,-1143,895,1062,-16,-722,2274,328,-101,-1678,5.06,411,2079,134.0
-324,-2314,-1942,-4134,-4359,-823,614,-8122,15978,-123,-207,116,402,-1058,4782,125,-49,-2014,5.08,474,2410,134.0
4638,-2564,-2798,-1909,-3695,75,1044,-7898,16822,1607,-98,-350,3792,828,14190,29,-599,-1832,5.08,288,1466,134.0
5044,-1978,-1470,-1112,-2505,-276,984,-7170,17408,1872,-156,-534,2368,1090,17972,-131,-283,-1252,5.04,303,1528,134.1
3540,-1496,-1746,-462,-776,-152,392,-6552,16840,1437,-803,-835,684,1420,16466,-330,-76,-947,5.07,283,1438,134.1
5578,-1176,-3380,443,468,436,-506,-5886,13932,142,-1739,-1159,-2322,928,11644,-523,-302,-466,5.09,503,2564,134.2
6960,-1634,-3424,988,2099,521,140,-5982,13772,-278,-1891,-1197,-2286,1426,9406,-572,247,-306,5.08,503,2559,134.2
5394,-1444,-1890,1092,4150,307,650,-6354,14140,64,-1824,-1266,-910,2264,9324,-540,513,-233,5.04,538,2712,134.2
1140,-1336,1728,1287,6266,770,626,-5782,13678,700,-2023,-1384,1082,2170,9720,-313,499,113,5.09,352,1792,134.3
-232,-166,3178,1559,7083,921,780,-4878,12456,505,-2426,-1495,1396,1472,9270,-258,117,275,5.05,538,2717,134.3
-2078,1208,5674,733,7663,217,742,-3078,9436,-276,-3075,-1491,576,586,6422,-235,180,255,5.09,298,1518,134.3
-2580,1048,5740,587,7339,-183,130,-2700,8224,-682,-3636,-1416,428,494,4976,-235,81,138,5.10,259,1322,134.4
-2662,-580,5138,977,7087,-302,-374,-2842,7354,-807,-4155,-1465,712,426,3836,-221,97,0,5.08,283,1441,134.4
-4466,400,8430,1975,6119,-513,-284,-2602,5626,-449,-4136,-1518,574,452,3156,-193,27,-168,5.10,239,1222,134.4
-4874,1044,10148,2314,5316,-810,-664,-1898,4344,-322,-4314,-1530,456,610,2578,-134,-26,-69,5.04,455,2293,134.4
-3454,1068,11948,2402,3067,-449,-854,70,2010,-561,-4785,-1488,316,742,2242,-92,-424,338,5.07,469,2380,134.5
-1666,1090,12454,1491,2389,-125,-684,422,776,-448,-5051,-1408,302,886,1996,-90,-579,625,5.04,528,2663,134.5
-1498,1110,13700,581,2174,-119,-62,698,-378,-267,-4927,-1200,454,894,2340,-82,-750,908,5.09,357,1817,134.6
-4568,2818,16866,-567,2286,-751,1542,1390,-2544,-213,-3494,130,1414,726,4670,87,-1110,1358,5.05,269,1359,134.6
-5054,2346,17660,-169,1707,-622,2430,1900,-3312,-200,-2200,-53,2562,50,6310,178,-1458,1518,5.08,479,2435,134.6
-4586,1350,17524,878,1175,-369,3302,1840,-3814,-96,-1759,-231,4490,-670,14050,234,-1608,1508,5.05,396,2001,134.7
-5660,1672,17110,2118,934,177,2892,1756,-4150,849,-382,743,648,-3060,19496,369,182,811,5.11,469,2399,134.7
-6428,3002,17996,1974,476,725,2894,1828,-4758,785,822,1534,-180,-2452,15564,267,224,175,5.09,332,1693,134.7
-6396,4398,17226,888,295,864,2870,724,-5114,-125,3244,1567,-1498,-1420,10166,246,335,-52,5.09,391,1991,134.8
-6204,4012,18100,119,534,629,3006,222,-3950,-475,4692,1473,-488,160,9778,231,978,-351,5.07,347,1761,134.8
-6428,3790,19116,-363,581,510,2148,-30,-1134,-541,5826,1546,-116,1062,9974,363,1262,-592,5.09,259,1319,134.8
-4826,3214,18956,-894,-1325,268,-1634,-2366,5542,524,6222,2240,992,70,9160,471,1133,-161,5.04,518,2613,134.9
-3702,2356,16742,-1329,-2469,-116,-3022,-4638,7880,2398,5354,2149,814,-598,6890,388,1188,242,5.08,327,1665,134.9
-2596,1046,14238,-798,-4744,15,-1608,-5758,6678,2939,8152,2584,786,-922,4476,169,994,738,5.08,259,1317,134.9
-2886,1820,12570,-718,-5540,197,-2108,-5406,6300,3606,8410,2404,932,-780,3522,107,846,747,5.05,538,2717,135.0
-3498,1364,6004,-3405,-6171,519,98,-2448,14922,312,4253,2038,1364,-346,1614,293,209,-200,5.09,308,1568,135.1
-3450,828,4606,-3549,-6216,653,1030,-3910,16428,-850,3056,1865,1038,-216,1442,383,79,-529,5.04,518,2613,135.1
-2780,-254,1362,-3231,-5837,311,-60,-5492,17060,-462,1625,1329,520,-308,1738,444,21,-1143,5.06,337,1708,135.1
-2550,-668,746,-2822,-5733,202,-866,-5578,16930,780,1222,921,120,-788,3162,371,7,-1407,5.04,518,2613,135.2
122,-1422,-976,-2432,-4901,-174,-1708,-4046,16906,1683,65,-53,1002,406,9622,51,-209,-944,5.05,381,1927,135.2
1546,-1768,-1300,-1931,-4439,-345,-2036,-3458,16098,1409,-411,-457,1762,1546,14920,-106,-159,-401,5.04,508,2564,135.3
3088,-3226,-2244,-1444,-3757,-308,-2404,-2842,16302,861,-798,-855,498,2500,19034,-334,226,10,5.07,430,2182,135.3
3696,-1280,-2692,301,-1899,-25,-1560,-2744,14434,206,-1339,-1208,-1776,2152,12686,-570,98,7,5.04,508,2564,135.3
5676,-2120,-3244,929,-1065,107,-1668,-2512,13940,110,-1341,-1123,-1912,1454,11370,-514,113,284,5.08,279,1416,135.4
7090,-2086,-3510,1757,557,294,-1358,-2820,14548,465,-1362,-1057,-1536,1116,9246,-535,669,308,5.05,464,2347,135.4
3158,-1254,-328,1997,4060,284,-570,-3288,15452,1242,-1506,-764,714,134,9868,-632,749,505,5.08,425,2161,135.5
976,-998,1512,2035,4727,421,58,-2632,14944,1347,-1802,-736,1538,448,8240,-584,629,380,5.04,518,2613,135.5
