AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
8000,-790,5850,-13605,1534,-3027,6002,-5380,4144,1933,1442,-623,726,14,7796,-267,298,-512,5.04,293,1479,3.5
6066,-11704,11328,-8572,1878,-4623,7344,-4262,-82,1599,1106,-635,534,112,6326,-237,321,-754,5.04,298,1504,3.6
2160,-9614,17102,-2858,-340,-3835,6136,-4574,-2376,2167,2191,-678,548,76,5862,-237,341,-718,5.08,518,2633,3.6
2840,-5518,18316,925,-2999,-2871,4500,-5880,-2738,3497,3485,-1151,388,-68,5056,-234,451,-570,5.05,239,1210,3.6
4222,-814,13386,480,-4012,-3039,2306,-6506,38,6307,4787,-2082,368,62,4316,-285,383,-179,5.09,538,2738,3.7
3022,-1018,12012,-777,-4104,-3193,2018,-5476,1640,7554,4173,-2263,210,148,3894,-313,341,26,5.04,259,1307,3.7
-296,-2606,13250,-377,-4833,-2243,1358,-3562,2000,8787,2766,-2711,488,110,3294,-316,236,262,5.03,499,2510,3.8
-482,-2234,13884,975,-5999,-1002,612,-1992,2480,8220,2287,-2698,908,-264,3282,-316,129,339,5.09,367,1867,3.8
494,-858,13682,1811,-6823,448,-362,-26,-18,6985,2045,-2900,932,-904,3376,-364,119,509,5.08,381,1938,3.8
1974,106,12386,3128,-7420,2753,-490,-312,3558,5853,212,-2871,1568,-1396,5638,-349,-60,715,5.06,415,2104,3.9
2650,1362,13844,2523,-7314,4022,686,-2218,3712,5730,-50,-2185,2252,-1186,8004,-256,-299,540,5.07,611,3100,3.9
3354,4124,14400,-604,-6819,4418,1774,2138,1188,6751,347,-1276,2176,-1288,10118,-81,-318,125,5.05,474,2396,3.9
4992,1726,11922,-4941,-5322,3710,1226,2380,3722,8099,-276,-226,730,-2104,13316,86,-158,-344,5.06,323,1633,4.0
6764,794,10670,-5190,-5412,3781,1560,1826,1814,9479,-374,253,-354,-1682,12066,101,17,-230,5.07,362,1835,4.0
9406,1352,5478,-3182,-5910,3711,5538,5796,2942,7688,-641,1605,-160,-336,10736,242,138,251,5.05,220,1112,4.0
12348,310,1860,-2220,-5199,4122,6408,7830,4354,4287,-802,1335,308,-230,10258,331,185,353,5.04,611,3082,4.1
11484,462,-210,-546,-3033,5025,5680,5962,5036,283,-1511,1247,478,-242,9896,397,237,377,5.06,386,1955,4.1
10352,-1532,-1962,1449,538,5321,3986,-1044,8766,-1032,-1148,1562,416,-984,8936,453,259,490,5.06,303,1534,4.1
7578,-2966,-686,2916,538,4531,2572,-942,9828,-1955,135,2025,538,-1224,8160,440,227,685,5.05,376,1902,4.2
6792,-4088,-436,6417,1952,3102,1274,-3176,9938,-5592,1135,1216,624,-1382,6992,419,127,967,5.04,538,2712,4.2
4972,-1506,548,7260,3252,2796,1038,-3752,9412,-5277,319,1160,628,-1520,5718,399,180,930,5.05,298,1507,4.2
