AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
4134,28,14196,-677,-5723,-2176,2888,-3150,-288,1850,-7360,-1328,66,-146,8930,-599,413,764,5.04,298,1504,205.8
5128,-262,13172,1539,-3792,-830,6942,-2812,236,1152,-2003,-47,30,24,7970,-110,-142,208,5.05,191,963,205.9
4372,-80,13100,2973,-2067,468,4836,-2572,670,466,-2995,-2094,-884,424,7208,180,-120,194,5.08,459,2335,205.9
4588,116,13694,2587,-1676,804,5132,-2276,-190,1662,-8970,-1464,-1994,1100,5932,550,20,374,5.07,459,2331,205.9
3340,170,13466,726,-3160,148,6122,-2646,128,284,-5126,-1467,-2454,1134,4908,688,183,540,5.08,503,2559,206.0
3092,-494,12500,-529,-3547,-251,6184,-2878,-242,32,-3122,-600,-2500,980,4390,796,334,798,5.05,391,1976,206.0
3006,-2842,11468,549,-2572,59,6118,-5168,-300,-10,-2561,-1993,-2278,-52,3974,735,599,1498,5.05,415,2100,206.0
3378,-2370,9534,2045,-1717,78,6246,-5248,-944,1004,-1670,-2856,-1738,-404,4660,582,676,1828,5.06,455,2302,206.1
4458,-2260,6212,4836,-643,261,7214,-2668,1290,3734,-1218,-907,210,-1016,6470,449,442,2099,5.07,318,1612,206.1
5278,-1550,4494,5796,350,447,6594,-2590,2610,4073,-660,-1319,524,-1750,6498,411,218,2064,5.07,279,1413,206.1
5252,718,3530,5261,1275,643,6692,-2164,3982,3180,144,-1456,194,-2296,6108,379,67,1889,5.08,479,2435,206.2
4200,2554,4108,4343,3456,413,4988,-1280,5444,2380,120,-1133,-424,-2098,5310,435,-89,1381,5.07,303,1537,206.2
3928,2840,5616,4312,4714,524,4784,-1270,5584,2039,-129,-1128,-1056,-1846,4666,540,-69,1107,5.07,406,2058,206.2
4416,2488,6118,4090,5496,-8,4992,-1054,5580,1388,-677,-945,-1930,-1988,5246,599,-62,895,5.09,283,1444,206.3
3684,1722,5944,2650,6604,-34,5638,-1148,5268,698,-249,-649,-2922,-2786,7360,515,1,660,5.05,450,2272,206.3
3236,1410,5652,1704,7745,-82,5862,-2306,4490,815,801,-359,-2892,-3754,8876,436,-169,510,5.05,474,2396,206.3
1234,1194,6104,310,6685,20,6490,-4236,3700,1614,2945,547,-3090,-4622,11032,40,44,313,5.08,489,2484,206.4
-308,2698,3838,1670,5275,176,6686,-2938,7196,976,5038,1196,-1174,-2612,8642,-5,-86,-664,5.07,391,1984,206.5
302,3470,3498,1874,5853,297,6994,-1690,8490,-22,5166,1339,-1178,-2022,7152,56,-192,-922,5.08,381,1938,206.5
1000,4446,2606,1641,3220,-293,7914,-516,9810,-2063,4110,1532,-1292,-1304,5876,139,-331,-1145,5.06,503,2549,206.6
1710,4102,2448,1543,2162,-621,7762,-1674,10288,-2351,3185,1533,-1136,-1016,5558,107,-423,-1098,5.05,455,2297,206.6
2104,4152,2310,1165,1740,-791,7444,-3074,10778,-2285,2876,1776,-1172,-724,4758,29,-387,-930,5.05,464,2347,206.7
1334,2346,2706,-144,1042,-1195,6930,-2898,10312,-2261,4485,1386,-724,-552,4246,-192,-358,-589,5.09,303,1543,206.7
2302,1838,3368,-795,94,-983,6818,-3306,9026,-2415,5308,695,-630,-452,4072,-324,-223,-468,5.06,264,1336,206.7
2786,1346,4124,-1495,-307,-1013,6420,-3752,8238,-1992,4942,98,-442,-290,4482,-390,-186,-490,5.06,303,1534,206.7
3192,952,6088,-3381,-1461,-1296,6566,-2974,8724,-2328,3616,474,194,320,4434,-328,-73,-946,5.07,308,1562,206.8
3770,-124,6914,-4837,-1801,-1494,6450,-3148,9036,-2934,2550,642,774,310,5228,-265,-196,-1425,5.04,283,1430,206.8
3792,-1970,7776,-5937,-1393,-1768,6740,-3250,9318,-3581,2055,742,550,-4,5774,-245,-226,-1901,5.08,440,2236,206.8
