AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-2236,-11968,-2036,1248,835,3963,-7142,-3540,-3330,-8128,-3067,-189,224,-1962,6538,678,-558,5255,5.07,337,1711,5.9
-1544,-12770,-1656,3576,1181,1966,-6604,-3386,-3446,-8210,-3155,-648,-300,-2062,6198,480,-773,4984,5.05,538,2717,6.0
-1678,-12026,-1780,5660,1119,-570,-6242,-3296,-3320,-8300,-3294,-984,-602,-1848,6090,395,-858,4683,5.05,518,2618,6.0
-2506,-9124,-1366,8154,1434,-4151,-6132,-3188,-3230,-8362,-3406,-1270,-566,-1414,6836,221,-825,4270,5.04,274,1381,6.0
-2700,-8048,-1214,8803,1621,-6383,-6312,-3208,-3182,-8232,-3120,-1151,-440,-688,7290,162,-832,4151,5.04,494,2490,6.1
-3316,-7192,-1182,9499,929,-7791,-6468,-3294,-3214,-8045,-2943,-960,-282,90,7540,170,-907,3945,5.06,499,2524,6.1
-3852,-4802,-1034,9479,348,-10359,-6890,-3642,-3192,-7555,-2215,-737,-584,820,7796,318,-930,3651,5.09,357,1817,6.1
-4488,-3364,-732,9056,315,-11862,-7252,-3774,-3208,-7159,-1626,-649,-780,812,8064,414,-907,3578,5.05,420,2124,6.2
-5050,-1996,-498,8429,353,-13371,-7512,-3758,-3238,-6676,-1393,-673,-960,458,7422,437,-863,3581,5.05,518,2618,6.2
-5842,124,-170,7250,436,-15706,-7632,-3910,-3120,-5656,-1498,-319,-1014,102,6552,375,-656,3466,5.05,538,2717,6.3
-6392,1012,-296,6722,1486,-17117,-7442,-3986,-2786,-4747,-1411,20,-780,-340,6444,319,-531,3431,5.04,352,1775,6.3
-7806,4276,-3674,7500,2574,-18039,-7208,-3844,-2564,-3958,-915,520,-400,-570,6270,264,-340,3366,5.09,323,1643,6.3
-10590,6172,-2288,8453,1747,-19057,-6792,-3540,-2340,-2871,-529,1062,130,-928,5814,167,-171,3037,5.06,362,1831,6.4
-11358,12464,-3454,7249,1314,-18258,-6686,-3332,-2010,-2491,-1005,900,234,-918,5396,116,-91,2870,5.06,298,1510,6.4
-12438,19134,-1802,2862,920,-17454,-6922,-3484,-1824,-1834,-2082,872,184,-696,5118,135,-71,2738,5.08,298,1515,6.4
-16126,25450,44,-4372,6055,-16801,-6724,-3874,-798,-435,-1254,1982,216,-38,5286,163,56,2521,5.09,298,1518,6.4
-18932,24328,2502,-5118,8649,-14298,-7466,-4024,426,1577,-3497,1937,444,-450,4932,47,-130,2549,5.03,567,2854,6.5
-18014,27426,5024,-4744,6737,-8751,-6682,-4528,1248,2430,-3275,1579,964,-1384,4672,-217,-334,2733,5.08,337,1714,6.5
-11610,28140,9046,-5198,2922,-2598,-5192,-4196,1920,2891,-310,1155,1458,-3558,7704,-375,-950,2851,5.07,288,1463,6.5
-12218,24108,10364,-4124,744,-201,-5544,-3744,1384,3098,1530,1344,1990,-3932,10046,-174,-1100,2532,5.03,396,1993,6.6
-11456,19306,10150,-1084,-132,3155,-6204,-3268,1094,3182,3377,1506,2984,-4110,10492,150,-1030,1868,5.05,508,2569,6.6
